disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
738,Bronchitis (Variant 738),Respiratory,"Nausea, Vomiting, Itching",5,General Physician,Papaya,Raw salads (if infectious),Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
739,Acne (Variant 739),Skin,"Fatigue, Vomiting, Cough",2,General Physician,Pomegranate,Deep-fried pakoras,Light stretching,ORS,Standard OTC ORS for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
740,Eczema (Variant 740),Skin,"Vomiting, Headache, Body ache",7,Specialist Doctor,Curd rice,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
741,Heat Rash (Variant 741),Skin,"Stomach pain, Vomiting, Body ache",5,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Anulom Vilom,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Coconut water for rehydration.,Using battery acid for skin patches.
742,Allergic Rhinitis (Variant 742),Respiratory,"Nausea, Headache, Cough",2,General Physician,Boiled vegetables,Deep-fried pakoras,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
743,Sunburn (Variant 743),Skin,"Cough, Itching, Nausea",8,Specialist Doctor,Curd rice,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
744,Vitamin D Deficiency (Variant 744),General,"Headache, Nausea, Fever",5,General Physician,Pomegranate,Raw salads (if infectious),Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
745,Anemia (Variant 745),General,"Cough, Vomiting, Nausea",7,Specialist Doctor,Papaya,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
746,Dehydration (Variant 746),General,"Cough, Fever, Vomiting",1,General Physician,Curd rice,Cold drinks,Brisk walking,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
747,Sinusitis (Variant 747),Respiratory,"Vomiting, Itching, Stomach pain",7,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
748,Heat Stroke (Variant 748),General,"Fever, Body ache, Itching",10,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
749,Dengue (Variant 749),Infectious,"Itching, Stomach pain, Vomiting",6,Specialist Doctor,Papaya,Deep-fried pakoras,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
750,Dengue (Variant 750),Infectious,"Body ache, Fatigue, Headache",8,Specialist Doctor,Papaya,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
751,Sinusitis (Variant 751),Respiratory,"Fever, Vomiting, Cough",1,General Physician,Pomegranate,Deep-fried pakoras,Yoga (Pranayama),Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
752,Common Cold (Variant 752),Infectious,"Itching, Fatigue, Stomach pain",1,General Physician,Pomegranate,Raw salads (if infectious),Complete Bed Rest,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
753,Allergic Rhinitis (Variant 753),Respiratory,"Body ache, Fatigue, Headache",8,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
754,Asthma (Variant 754),Respiratory,"Fatigue, Headache, Body ache",4,General Physician,Moong Dal Khichdi,Spicy street food,Anulom Vilom,ORS,Standard OTC ORS for symptomatic relief.,650,Coconut water for rehydration.,Using battery acid for skin patches.
755,Amoebiasis (Variant 755),Gastrointestinal,"Vomiting, Itching, Stomach pain",5,General Physician,Pomegranate,Spicy street food,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,650,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
756,Eczema (Variant 756),Skin,"Nausea, Stomach pain, Fatigue",2,General Physician,Pomegranate,Spicy street food,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
757,Heat Stroke (Variant 757),General,"Itching, Fever, Cough",9,Specialist Doctor,Curd rice,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
758,Acidity (Variant 758),Gastrointestinal,"Itching, Nausea, Vomiting",9,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
759,Common Cold (Variant 759),Infectious,"Headache, Vomiting, Fever",2,General Physician,Pomegranate,Excessive caffeine,Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
760,Fungal Infection (Variant 760),Skin,"Headache, Itching, Stomach pain",8,Specialist Doctor,Papaya,Deep-fried pakoras,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
761,Fungal Infection (Variant 761),Skin,"Nausea, Body ache, Vomiting",8,Specialist Doctor,Papaya,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
762,Eczema (Variant 762),Skin,"Vomiting, Cough, Body ache",9,Specialist Doctor,Papaya,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
763,Sunburn (Variant 763),Skin,"Fever, Vomiting, Fatigue",5,General Physician,Curd rice,Spicy street food,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
764,Asthma (Variant 764),Respiratory,"Fatigue, Nausea, Fever",2,General Physician,Pomegranate,Deep-fried pakoras,Light stretching,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
765,Heat Stroke (Variant 765),General,"Body ache, Nausea, Itching",2,General Physician,Papaya,Raw salads (if infectious),Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
766,Allergic Rhinitis (Variant 766),Respiratory,"Vomiting, Body ache, Stomach pain",10,Specialist Doctor,Papaya,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
767,Influenza (Variant 767),Infectious,"Nausea, Headache, Stomach pain",7,Specialist Doctor,Papaya,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
768,Anemia (Variant 768),General,"Headache, Fatigue, Nausea",4,General Physician,Boiled vegetables,Excessive caffeine,Yoga (Pranayama),Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
769,Dehydration (Variant 769),General,"Headache, Stomach pain, Nausea",8,Specialist Doctor,Curd rice,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
770,Gastritis (Variant 770),Gastrointestinal,"Cough, Vomiting, Fatigue",6,Specialist Doctor,Papaya,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
771,Heat Rash (Variant 771),Skin,"Fever, Cough, Body ache",4,General Physician,Papaya,Raw salads (if infectious),Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
772,Common Cold (Variant 772),Infectious,"Nausea, Body ache, Fever",7,Specialist Doctor,Papaya,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
773,Dengue (Variant 773),Infectious,"Fatigue, Fever, Itching",2,General Physician,Curd rice,Spicy street food,Yoga (Pranayama),Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Coconut water for rehydration.,Using battery acid for skin patches.
774,Amoebiasis (Variant 774),Gastrointestinal,"Stomach pain, Fatigue, Body ache",8,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
775,Allergic Rhinitis (Variant 775),Respiratory,"Nausea, Cough, Stomach pain",1,General Physician,Papaya,Cold drinks,Anulom Vilom,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Coconut water for rehydration.,Rubbing heavy salt on rashes.
776,Allergic Rhinitis (Variant 776),Respiratory,"Cough, Vomiting, Body ache",10,Specialist Doctor,Curd rice,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
777,Dehydration (Variant 777),General,"Fatigue, Stomach pain, Fever",1,General Physician,Pomegranate,Deep-fried pakoras,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Coconut water for rehydration.,Rubbing heavy salt on rashes.
778,Influenza (Variant 778),Infectious,"Fever, Cough, Nausea",6,Specialist Doctor,Curd rice,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
779,Fungal Infection (Variant 779),Skin,"Itching, Stomach pain, Fever",8,Specialist Doctor,Papaya,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Using battery acid for skin patches.
780,Acidity (Variant 780),Gastrointestinal,"Headache, Cough, Nausea",6,Specialist Doctor,Papaya,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
781,Asthma (Variant 781),Respiratory,"Fever, Cough, Vomiting",2,General Physician,Pomegranate,Deep-fried pakoras,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Jeera water for digestion.,Putting oil or ghee on open wounds.
782,Chickenpox (Variant 782),Infectious,"Nausea, Stomach pain, Body ache",2,General Physician,Boiled vegetables,Raw salads (if infectious),Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Coconut water for rehydration.,Putting oil or ghee on open wounds.
783,Sinusitis (Variant 783),Respiratory,"Cough, Body ache, Vomiting",3,General Physician,Boiled vegetables,Deep-fried pakoras,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Coconut water for rehydration.,Rubbing heavy salt on rashes.
784,Dengue (Variant 784),Infectious,"Itching, Fatigue, Fever",9,Specialist Doctor,Moong Dal Khichdi,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Using battery acid for skin patches.
785,Heat Rash (Variant 785),Skin,"Nausea, Fatigue, Cough",3,General Physician,Papaya,Spicy street food,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,650,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
786,Diarrhea (Variant 786),Gastrointestinal,"Cough, Stomach pain, Vomiting",7,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
787,Acne (Variant 787),Skin,"Itching, Headache, Body ache",6,Specialist Doctor,Boiled vegetables,Cold drinks,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
788,Asthma (Variant 788),Respiratory,"Headache, Body ache, Fatigue",3,General Physician,Curd rice,Excessive caffeine,Anulom Vilom,ORS,Standard OTC ORS for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
789,Heat Rash (Variant 789),Skin,"Cough, Stomach pain, Fatigue",9,Specialist Doctor,Pomegranate,Spicy street food,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Using battery acid for skin patches.
790,Gastritis (Variant 790),Gastrointestinal,"Vomiting, Body ache, Stomach pain",6,Specialist Doctor,Boiled vegetables,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
791,Asthma (Variant 791),Respiratory,"Cough, Fever, Fatigue",3,General Physician,Papaya,Cold drinks,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
792,Food Poisoning (Variant 792),Gastrointestinal,"Itching, Body ache, Vomiting",6,Specialist Doctor,Moong Dal Khichdi,Deep-fried pakoras,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting onions in armpits to reduce fever.
793,Sinusitis (Variant 793),Respiratory,"Fatigue, Fever, Itching",7,Specialist Doctor,Moong Dal Khichdi,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
794,Asthma (Variant 794),Respiratory,"Fatigue, Body ache, Stomach pain",4,General Physician,Papaya,Spicy street food,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
795,Acidity (Variant 795),Gastrointestinal,"Headache, Itching, Body ache",8,Specialist Doctor,Curd rice,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
796,Sinusitis (Variant 796),Respiratory,"Body ache, Fever, Vomiting",8,Specialist Doctor,Curd rice,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
797,Heat Stroke (Variant 797),General,"Cough, Vomiting, Stomach pain",5,General Physician,Curd rice,Raw salads (if infectious),Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,500,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
798,Sunburn (Variant 798),Skin,"Stomach pain, Nausea, Cough",4,General Physician,Moong Dal Khichdi,Excessive caffeine,Yoga (Pranayama),Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
799,Amoebiasis (Variant 799),Gastrointestinal,"Stomach pain, Nausea, Fatigue",8,Specialist Doctor,Curd rice,Raw salads (if infectious),Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
800,Sinusitis (Variant 800),Respiratory,"Cough, Itching, Fever",10,Specialist Doctor,Moong Dal Khichdi,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
801,Sinusitis (Variant 801),Respiratory,"Fatigue, Vomiting, Nausea",2,General Physician,Moong Dal Khichdi,Cold drinks,Light stretching,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Coconut water for rehydration.,Rubbing heavy salt on rashes.
802,Heat Stroke (Variant 802),General,"Fatigue, Itching, Cough",1,General Physician,Moong Dal Khichdi,Excessive caffeine,Light stretching,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Jeera water for digestion.,Rubbing heavy salt on rashes.
803,Anemia (Variant 803),General,"Headache, Cough, Nausea",5,General Physician,Curd rice,Spicy street food,Anulom Vilom,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
804,Bronchitis (Variant 804),Respiratory,"Cough, Stomach pain, Itching",10,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
805,Acne (Variant 805),Skin,"Itching, Fatigue, Body ache",2,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Coconut water for rehydration.,Rubbing heavy salt on rashes.
806,Amoebiasis (Variant 806),Gastrointestinal,"Itching, Nausea, Body ache",3,General Physician,Boiled vegetables,Spicy street food,Complete Bed Rest,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
807,Vitamin D Deficiency (Variant 807),General,"Vomiting, Nausea, Itching",3,General Physician,Pomegranate,Spicy street food,Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
808,Anemia (Variant 808),General,"Fever, Body ache, Fatigue",2,General Physician,Curd rice,Spicy street food,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
809,Amoebiasis (Variant 809),Gastrointestinal,"Headache, Fatigue, Stomach pain",5,General Physician,Papaya,Deep-fried pakoras,Yoga (Pranayama),Omeprazole,Standard OTC Omeprazole for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
810,Acidity (Variant 810),Gastrointestinal,"Vomiting, Fever, Stomach pain",1,General Physician,Curd rice,Raw salads (if infectious),Light stretching,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
811,Fungal Infection (Variant 811),Skin,"Vomiting, Body ache, Itching",10,Specialist Doctor,Curd rice,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
812,Allergic Rhinitis (Variant 812),Respiratory,"Body ache, Fever, Nausea",1,General Physician,Pomegranate,Deep-fried pakoras,Yoga (Pranayama),Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
813,Typhoid (Variant 813),Infectious,"Fever, Nausea, Vomiting",1,General Physician,Curd rice,Excessive caffeine,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
814,Acne (Variant 814),Skin,"Fatigue, Fever, Stomach pain",5,General Physician,Boiled vegetables,Raw salads (if infectious),Light stretching,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Coconut water for rehydration.,Putting oil or ghee on open wounds.
815,Typhoid (Variant 815),Infectious,"Body ache, Cough, Itching",8,Specialist Doctor,Moong Dal Khichdi,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
816,Vitamin D Deficiency (Variant 816),General,"Stomach pain, Fever, Itching",10,Specialist Doctor,Papaya,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
817,Asthma (Variant 817),Respiratory,"Fatigue, Nausea, Fever",5,General Physician,Moong Dal Khichdi,Excessive caffeine,Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Coconut water for rehydration.,Putting oil or ghee on open wounds.
818,Dehydration (Variant 818),General,"Itching, Headache, Cough",2,General Physician,Curd rice,Raw salads (if infectious),Light stretching,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
819,Heat Stroke (Variant 819),General,"Headache, Cough, Fatigue",10,Specialist Doctor,Curd rice,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
820,Asthma (Variant 820),Respiratory,"Fatigue, Headache, Cough",1,General Physician,Curd rice,Excessive caffeine,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
821,Common Cold (Variant 821),Infectious,"Cough, Body ache, Headache",4,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
822,Allergic Rhinitis (Variant 822),Respiratory,"Fever, Fatigue, Itching",1,General Physician,Curd rice,Spicy street food,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
823,Food Poisoning (Variant 823),Gastrointestinal,"Vomiting, Headache, Fatigue",3,General Physician,Curd rice,Cold drinks,Light stretching,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
824,Gastritis (Variant 824),Gastrointestinal,"Body ache, Nausea, Fatigue",1,General Physician,Papaya,Spicy street food,Anulom Vilom,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Ginger and honey tea for sore throat.,Putting oil or ghee on open wounds.
825,Chickenpox (Variant 825),Infectious,"Cough, Vomiting, Itching",7,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
826,Diarrhea (Variant 826),Gastrointestinal,"Headache, Stomach pain, Itching",2,General Physician,Papaya,Spicy street food,Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Jeera water for digestion.,Putting oil or ghee on open wounds.
827,Amoebiasis (Variant 827),Gastrointestinal,"Fatigue, Stomach pain, Cough",6,Specialist Doctor,Pomegranate,Excessive caffeine,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
828,Acne (Variant 828),Skin,"Fever, Vomiting, Stomach pain",7,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
829,Malaria (Variant 829),Infectious,"Vomiting, Stomach pain, Body ache",10,Specialist Doctor,Pomegranate,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
830,Acidity (Variant 830),Gastrointestinal,"Stomach pain, Body ache, Nausea",6,Specialist Doctor,Moong Dal Khichdi,Raw salads (if infectious),Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
831,Heat Rash (Variant 831),Skin,"Fever, Vomiting, Cough",10,Specialist Doctor,Pomegranate,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
832,Amoebiasis (Variant 832),Gastrointestinal,"Fever, Fatigue, Body ache",3,General Physician,Pomegranate,Excessive caffeine,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,500,Coconut water for rehydration.,Putting oil or ghee on open wounds.
833,Acne (Variant 833),Skin,"Fever, Fatigue, Headache",6,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
834,Sunburn (Variant 834),Skin,"Itching, Headache, Fever",9,Specialist Doctor,Boiled vegetables,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
835,Asthma (Variant 835),Respiratory,"Fatigue, Nausea, Fever",2,General Physician,Papaya,Excessive caffeine,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
836,Vitamin D Deficiency (Variant 836),General,"Itching, Stomach pain, Fever",5,General Physician,Curd rice,Spicy street food,Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
