name,category,symptoms,severity,diet_to_eat,diet_to_avoid,medicine_name,safe_tip,dangerous_myth,base_dosage_mg
Gastritis,Medical,"Body ache, Fever, Fatigue",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Gastritis,Medical,"Fatigue, Fever, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Gastritis,Medical,"Fever, Fatigue, Body ache",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Gastritis,Medical,"Fatigue, Fever, Body ache",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Gastritis,Medical,"Fever, Body ache, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Facial pressure, Stuffed nose, Headache",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Stuffed nose, Facial pressure, Headache, Thick yellow mucus",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Facial pressure, Stuffed nose, Headache, Thick yellow mucus",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Headache, Facial pressure, Thick yellow mucus, Stuffed nose",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Headache, Stuffed nose, Thick yellow mucus, Facial pressure",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Thick yellow mucus, Headache, Facial pressure",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Headache, Facial pressure, Thick yellow mucus",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Thick yellow mucus, Headache, Facial pressure, Stuffed nose",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Stuffed nose, Headache, Facial pressure",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Facial pressure, Thick yellow mucus, Stuffed nose, Headache",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Stuffed nose, Headache, Thick yellow mucus",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Thick yellow mucus, Stuffed nose, Facial pressure, Headache",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Headache, Facial pressure, Thick yellow mucus, Stuffed nose",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Facial pressure, Headache, Thick yellow mucus, Stuffed nose",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Headache, Stuffed nose, Thick yellow mucus",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Thick yellow mucus, Facial pressure, Stuffed nose, Headache",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Facial pressure, Headache, Stuffed nose, Thick yellow mucus",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Thick yellow mucus, Facial pressure, Headache, Stuffed nose",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Facial pressure, Thick yellow mucus, Headache",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Headache, Thick yellow mucus, Stuffed nose",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Stuffed nose, Headache, Facial pressure",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Stuffed nose, Thick yellow mucus, Headache, Facial pressure",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Thick yellow mucus, Stuffed nose, Headache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Headache, Facial pressure, Thick yellow mucus, Stuffed nose",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Facial pressure, Stuffed nose, Thick yellow mucus",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Stuffed nose, Thick yellow mucus, Facial pressure",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Stuffed nose, Headache, Facial pressure",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Thick yellow mucus, Facial pressure, Headache, Stuffed nose",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Thick yellow mucus, Stuffed nose, Facial pressure",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Stuffed nose, Thick yellow mucus, Headache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Thick yellow mucus, Stuffed nose, Facial pressure",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sinusitis,Medical,"Facial pressure, Headache, Stuffed nose, Thick yellow mucus",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Facial pressure, Stuffed nose, Thick yellow mucus",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Stuffed nose, Facial pressure, Thick yellow mucus",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Stuffed nose, Headache, Thick yellow mucus",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Facial pressure, Headache, Stuffed nose, Thick yellow mucus",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sinusitis,Medical,"Headache, Stuffed nose, Facial pressure, Thick yellow mucus",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sinusitis,Medical,"Thick yellow mucus, Facial pressure, Stuffed nose, Headache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Hot to touch, Peeling skin, Blisters, Red painful skin",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Blisters, Peeling skin, Hot to touch, Red painful skin",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Red painful skin, Blisters, Hot to touch, Peeling skin",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Hot to touch, Blisters, Red painful skin",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Peeling skin, Red painful skin, Blisters",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Red painful skin, Peeling skin, Blisters, Hot to touch",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Blisters, Red painful skin, Hot to touch",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Peeling skin, Red painful skin, Hot to touch, Blisters",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Hot to touch, Red painful skin, Blisters",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Blisters, Red painful skin, Peeling skin",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Hot to touch, Red painful skin, Blisters",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Red painful skin, Hot to touch, Blisters, Peeling skin",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Peeling skin, Hot to touch, Blisters, Red painful skin",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Peeling skin, Hot to touch, Red painful skin",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Peeling skin, Hot to touch, Red painful skin",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Peeling skin, Hot to touch, Red painful skin, Blisters",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Hot to touch, Red painful skin, Peeling skin",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Peeling skin, Hot to touch, Blisters",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Red painful skin, Peeling skin, Blisters",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Hot to touch, Peeling skin, Red painful skin, Blisters",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Hot to touch, Peeling skin, Red painful skin",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Hot to touch, Peeling skin, Red painful skin, Blisters",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Red painful skin, Hot to touch, Peeling skin",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Peeling skin, Red painful skin, Hot to touch, Blisters",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Blisters, Hot to touch, Red painful skin, Peeling skin",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Peeling skin, Blisters, Red painful skin",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Peeling skin, Hot to touch, Red painful skin, Blisters",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Peeling skin, Blisters, Hot to touch",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Red painful skin, Blisters, Hot to touch, Peeling skin",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Red painful skin, Blisters, Hot to touch",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Red painful skin, Blisters, Hot to touch",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Sunburn,Medical,"Peeling skin, Hot to touch, Blisters",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Blisters, Peeling skin, Hot to touch",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Hot to touch, Peeling skin, Blisters",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Hot to touch, Peeling skin, Blisters, Red painful skin",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Red painful skin, Hot to touch, Blisters, Peeling skin",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Sunburn,Medical,"Red painful skin, Hot to touch, Blisters",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Sunburn,Medical,"Blisters, Red painful skin, Peeling skin, Hot to touch",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Fever, Fatigue, Body ache",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Fungal Infection,Medical,"Fever, Fatigue, Body ache",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Body ache, Fever, Fatigue",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fatigue, Fever, Body ache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Fever, Body ache, Fatigue",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Fatigue, Fever, Body ache",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fever, Fatigue, Body ache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fatigue, Fever, Body ache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Body ache, Fever, Fatigue",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fever, Body ache, Fatigue",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Fungal Infection,Medical,"Fever, Body ache, Fatigue",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Fungal Infection,Medical,"Fatigue, Fever, Body ache",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Fungal Infection,Medical,"Fatigue, Body ache, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Body ache, Fever, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Body ache, Fatigue, Fever",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fever, Body ache, Fatigue",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Fever, Fatigue, Body ache",4,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Body ache, Fatigue, Fever",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Body ache, Fatigue, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fatigue, Body ache, Fever",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fatigue, Fever, Body ache",6,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Fungal Infection,Medical,"Fatigue, Fever, Body ache",3,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fatigue, Fever, Body ache",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Fungal Infection,Medical,"Body ache, Fever, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fever, Fatigue, Body ache",8,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,250
Fungal Infection,Medical,"Fatigue, Body ache, Fever",5,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,650
Fungal Infection,Medical,"Fever, Body ache, Fatigue",9,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
Fungal Infection,Medical,"Body ache, Fever, Fatigue",7,"Balanced diet, Fruits, Plenty of water","Junk food, Sugary drinks",Consult a doctor,Keep the affected area clean and rest well.,Myth: Home remedies alone can cure everything. Fact: Some conditions need medical intervention.,500
